invoicedate,totalprice,invoicemonth,hour,day_of_year,week_of_year,weekday,month,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,season
2010-12-02 11:22:00,2661.24,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,309.43,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,301.53,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,206.98,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,288.99,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,523.34,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,-9.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,282.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,96.20000000000002,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,172.85,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:22:00,-35.49,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:23:00,1590.6200000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,304.1,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,387.27000000000004,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,1285.6200000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,431.63,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,187.01999999999998,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,163.04,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,127.70000000000002,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,379.7,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,91.80000000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,232.44,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,129.45,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,190.2,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,111.78,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,207.73000000000002,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,374.93,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,480.91,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,585.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,417.69,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,214.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,293.44,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,431.76,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-102.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,256.40999999999997,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,333.08000000000004,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,315.13,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,187.44,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,620.14,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,723.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,621.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,1368.38,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,88.80000000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,337.3,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,581.66,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,473.45000000000005,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-23.73,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-3.75,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,161.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,568.47,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-55.379999999999995,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,90.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-16.7,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,157.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,922.01,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,15.15,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-3.3,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,130.81,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,1081.3,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,355.12,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-12.75,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,459.84000000000003,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-19.8,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,229.14,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-24.95,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-12.54,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,500.1,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-21.25,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,-6.25,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,187.53,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:35:00,146.1,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,99.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,213.20000000000002,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,2843.91,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,389.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,1086.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,773.55,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,133.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,274.74,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,957.96,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,451.03,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,231.48,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,636.94,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,339.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,302.58,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,233.08,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,564.39,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,251.93,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,120.95,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,146.1,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,323.71,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,153.78000000000003,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,300.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,-563.15,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,-31.8,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,-130.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,326.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,174.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,561.3,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,419.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,160.05,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,571.9300000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,252.10000000000002,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,108.55000000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,175.83,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,347.15,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,102.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,285.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,307.85,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,1028.08,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,396.72,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,944.34,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,244.8,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,109.05,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,157.02,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,771.36,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,802.56,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,7.800000000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,748.39,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,211.35,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,379.28000000000003,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,237.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,100.85,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,82.64999999999999,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,188.86,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,328.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,372.29,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,559.8,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,1104.11,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,-250.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,658.75,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,193.79999999999998,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,187.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:41:00,475.39,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,472.2,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,249.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,271.56,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,156.0,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,181.65,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-3.75,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-55.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,318.23,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,305.55,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,511.69,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-13.399999999999999,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-15.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,162.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-8.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-5.1,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:45:00,-16.8,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:46:00,-10.95,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:56:00,-2.95,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-29.849999999999998,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,142.71,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,275.78,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,9.9,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,490.88,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,675.58,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-4.25,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-14.65,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,736.7,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-33.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,339.6,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,702.4,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,1693.88,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,529.01,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,514.05,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,556.46,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,1715.85,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,203.25,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,149.49,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-94.46,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,329.38,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,328.74,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,74.42,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,152.25,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,-2.95,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,916.3100000000001,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 11:57:00,337.5,1,11,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,384.65,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,-115.44,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,351.3,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,318.59999999999997,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,184.59,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:07:00,408.78000000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,1866.02,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,264.26,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,142.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,157.4,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,321.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,204.77,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,-142.35,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,177.35,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,-7.2,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,268.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,159.60000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,182.45000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,317.15,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,545.22,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,-6.75,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,1308.48,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:09:00,661.0,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,930.3000000000001,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,-5.95,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,307.91,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,-61.849999999999994,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,-31.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,-33.75,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,31.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,133.45000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:10:00,283.74,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,392.01,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,303.55,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,242.42000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,116.4,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,-350.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,-6.25,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,96.95,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:11:00,245.44,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,-1.45,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,153.15,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,1131.0,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,-22.25,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,182.45000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,-1241.43,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,-6.35,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,2938.7599999999998,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,335.82,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,313.70000000000005,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,427.40000000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,166.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,365.58,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,316.06,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,318.0,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,622.62,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,743.9,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,358.9,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,1521.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,564.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:16:00,238.67,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,150.88,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,593.17,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,522.08,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,215.52,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,208.61,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,100.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,583.41,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,405.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:18:00,287.58,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,-91.64999999999999,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,384.68,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,309.05,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,19.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,160.05,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,454.3,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,483.90000000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,162.2,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,243.36,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,546.6,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,304.74,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,-18.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:22:00,-9.9,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,159.85,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,119.85,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,-37.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,421.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,182.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,159.43,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,109.25,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,102.64,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,310.61,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,213.03,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,535.59,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,-159.31,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,225.1,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,163.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,392.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,265.55,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:23:00,112.75,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:24:00,351.56,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:24:00,559.61,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,165.9,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,403.3,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,197.25000000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,14.95,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,249.67000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,691.46,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,152.07,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,562.39,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,343.55,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,439.53,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,382.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,812.12,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,132.35,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,3174.4300000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,60.48,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,123.95,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:25:00,460.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:26:00,494.64,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:26:00,-1.3900000000000001,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,38.4,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-16.35,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-8.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-43.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,203.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-33.6,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-17.700000000000003,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-2.5,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,-12.75,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,320.0,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,1044.01,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,305.07,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,609.01,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,453.7,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,101.8,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:28:00,205.60000000000002,1,12,336,48,3,12,0,0,0,0,0,Winter
2010-12-02 12:33:00,378.0,1,12,336,48,3,12,0,0,0,0,0,Winter
